clave,nombre,activo,contacto,tipo,tipos_servicio,descripcion_servicios,metodo_pago,cuenta_pago,correo_e_contacto,razon_social,nombre_fiscal,regimen_fiscal,direccion,exterior,interior,colonia,cp,ciudad,estado,pais,telefono1,telefono2,fax,telefono800,correo_e,sitio_web,rfc,cuenta1,banco1,clabe1,cuenta2,banco2,clabe2,cuenta3,banco3,clabe3,cuenta4,banco4,clabe4,cuenta5,banco5,clabe5,titulo_anexo,vigencia_anexo,titulo_anexo2,vigencia_anexo2,titulo_anexo3,vigencia_anexo3,acepta_pago_directo,tasa_iva,agregar_iva_comision,pct_comision,pcc_sabre,codigo_bookingmotor,saldo_monedero,proveedor_corp,proveedor_corporativo,notas,imagen_cupon
33098,"Shima Resort Management K.K.",1,"Yosuke Kawamoto, Reservation Manager",V,HTL,,,,tkokumai@aman.com,"Shima Resort Management K.K.",,,"2165 Hazako, Hamajima-cho, Shima-shi, Mie-ken JAPAN 517-0403",,,,,,,Japon,81-599-52-5000,,,,amanemu.res@aman.com,,4190001022541,,,,803-0547950,,HYKGJPJT,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
33114,"THE RITZ CARLTON TENERIFE ABAMA",1,"Marina Siciliano-Reservations Agent",V,HTL,,,,rc.tfsrz.reservation@ritzcarlton.com,"ABAMA RESIDENCIAL Y TURÍSTICA S.L.",,,"Calle María Zambrano 2, Carretera General, TF-47, Km 9, 38687",,,,,"Santa Cruz de Tenerife",,España,"+34 922 12 60 00",,,,,,B-76538685,,,,"VENTA DIRECTA",,,,,,,,,MARIELLA,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,51859,,0.00,0,0,,0
33240,"VILLAS SALAMANCA (PROVEEDOR DE PRUEBA)",1,PRUEBA,V,,,,,PRUEBA@HOTMAIL.COM,"VILLAS SALAMANCA SA",,,"CARRETERA FEDERAL CHETUMAL-BACALAR",,,,,,,Mexico,46464664646,,,,,,,,,,PRUEBA,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,12746,,0.00,0,0,,0
33349,"1 HOTEL MAYFAIR",1,Reservations,V,HTL,,,,1hotelmayfair.voucher@1hotels.com,"1 MAYFAIR MANAGEMENT LIMITED",,,"3 Berkeley St, W1J 8DL",,,,,Londres,,"Reino Unido","+44 20 3988 0055",,,,,,07879624,,,,"VENTA DIRECTA",,,,,,,,,ISRAEL,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,287113,,0.00,0,0,,0
33381,"Juan Carlos Sapiña Pons",1,,V,,,,,,,,,"Carrer del Misser Ferrer 1",,,,,,,,"+34 623 30 99 95",,,,,,,,,,"Clabe 002180700122131729",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
33409,"DUSIT THANI KYOTO",1,"Makoto Yamashita",V,HTL,,,,customerservice@dusit.com,"D&J Co., Ltd.",,,"&#12306;600-8327, Shimogyo Ward, Nishinotoincho, 466",,,,,Kyoto,,Japón,"+81 75-343-7150",,,,,,0107536000617,,,,"VENTA DIRECTA",,,,,,,,,JORGE,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,603856,,0.00,0,0,,0
33418,"IC TRAVELIZ",1,"Karla de la Garza",V,CRC,,,,karla@internationalcruises.mx,"International Cruises SA de CV","International Cruises",,"Av. Roble 675 Valle del Campestre",,,,,"San Pedro Garza García","Nuevo Leon",México,"800 953 1501",,,,ventas@internationalcruises.mx,,ICR980226ST5,,BBVA,,0115384451,012580001153844510,,,,,"COMISION DIRECTA ",,,,,,"Supplier Registration Form",0000-00-00,"Datos Bancarios",0000-00-00,"Constancia de Situación Fiscal",0000-00-00,0,,0,0.00,,,0.00,0,0,"MONEDA NACIONAL 
Beneficiario: International Cruises, S.A. de C.V. 
Banco: BBVA Bancomer 
Cuenta: 0115384451 
Clabe Bancaria: 012 580 001 153 844 510 
 

MONEDA DOLARES AMERICANOS 
Beneficiario: International Cruises, S.A. de C.V. 
Banco: BB",0
33422,"BHUTAN RESORT PRIVATE LIMITED AMANKORA",1,"Karma C. Dorji (Ms.) Sales Manager",V,PKT,,,,,"Bhutan Resort Private Limited ",,,"Near Kuenga Chhoeling Palace Upper Motithang PO BOX 831 Thimphu",,,,,,,"Kingdom of Bhutan","+975 17111551",,,,,,BAC00359,,"Bank of Bhutan Ltd",,,,"SWIFT: BHUBBTBT022","Post Box No: 102 ",,,,,,CONCHA,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
33432,"Luna Jets",1,"Federico Menéndez Carcedo ",V,,"Jet privado",,,,"LUNAJETS ESPAÑA S.A.",,,"Calle del Conde de Aranda 22",,,,,"Madrid 28001",,España,"+34 915 907 299","+34 628 329 945   ",,,federico.menendez@lunajets.com,www.lunajets.com,"VAT: A448452",,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
33466,"IVANO VALENTINI",1,"Ivano Valentini",V,,,,,ivanotini@libero.it,"Ivano Valentini",,,"Sestierre San Polo, 1943. 30125 ",,,,,,,Venezia,+3494367631,,,,,,IT03611320270,,,,"VENTA DIRECTA",,,,,,,,,LUIS,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
33488,"VETTA DISTRITO UNO AUTOGRAPH COLLECTION",1,Reservations,V,HTL,,,,fd.cuuak@landstarhotels.com,"Autograph Collection Hotels",,,"Citadela 5710-Piso 21, District 1, Saucito, 31114 Chihuahua, Chih.",,,,,,,México,"614 311 2200",,,,,,678540,,,,"VENTA DIRECTA",,,,,,,,,LUCIANA,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,605297,,0.00,0,0,,0
33492,"FOUR SEASONS HOTEL ISTANBUL AT THE BOSPHORUS",1,Reservations,V,HTL,,,,reservations.istanbul@fourseasons.com,"Atik Pasha Turizm A.S.",,,"No:28, Ç&#305;ra&#287;an Cd., 34349 Be&#351;ikta&#351;/&#304;stanbul",,,,,,,Turquía," +90 212 381 40 00",,,,,,638986,,,,"VENTA DIRECTA",,,,,,,,,MINERVA,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,6175,,0.00,0,0,,0
33509,"GUILLERMO FUNKE",1,,V,PKT,,,,,"GUILLERMO FUNKE",,,,,,,,,,Germany,"+49 163 6130648 ",,,,,,,,,,0266539600,"DE 70 1008 0000 0266 5396 00","BIC: DRES DE FF 100",,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
33511,"THE MERCER HOTEL",1,Reservations,V,HTL,,,,slondono@mercerhotel.com,"BD Hotels",,,"147 Mercer St, New York, NY 10012",,,,,,,"Estados Unidos","212 965 3802",,,,,,MN-37682901,,,,"VENTA DIRECTA",,,,,,,,,LUIS,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,43198,,0.00,0,0,,0
33513,"LIVE AQUA CD DE MÉXICO BOSQUES",1,"Fabian Alejandro Calderon Hurtado",V,HTL,,,,gshaqbo@fiestamericana.com,"OPERADORA HOTELERA IAB SA DE CV",,,"P.º de los Tamarindos 98 , Cuajimalpa de Morelos, 05120",,,"Bosques de las Lomas",,"Ciudad de México",,México,"+52(443)310 81 37",,,,,,OHI120627PD2,,,,"VENTA DIRECTA",,,,,,,,,LUIS,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,167135,,0.00,0,0,,0
33515,"PARK HYATT NISEKO HANAZONO",1,Reservations,V,HTL,,,,phniseko.front.office@hyatt.com,"Nihon Harmony Resorts KK",,,"328-47 Iwaobetsu, Kutchan, Abuta District, Hokkaido 044-0082",,,,,,,Japón,"+81 136-27-1234",,,,,,9430001037307,,,,"VENTA DIRECTA",,,,,,,,,LUIS,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,327583,,0.00,0,0,,0
33519,"WYNN AND ENCORE LAS VEGAS",1,Reservations,V,HTL,,,,"specialtyreservations@wynnlasvegas.com "," Wynn Las Vegas, LLC",,,"3131 Las Vegas Blvd S, Las Vegas, NV 89109",,,,,,,"Estados Unidos","+1 702-770-7000",,,,,,46-0484987,,,,"VENTA DIRECTA",,,,,,,,,CLAUDIA,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,64086,,0.00,0,0,,0
33563,"Javier Molina",1,,V,,,,,,"Soluciones Ciclistas SL",,,"Callle tucanes 2, Las Rozas, Madrid",,,,,,,España,+,,,,,,B88626494,,,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
33565,"AC HOTEL TOKYO GINZA",1,Reservations,V,HTL,,,,ac.reservation@tobuhotel.co.jp,"Tobu Railway Co., Ltd.",,,"6 Chome-14-7 Ginza, Chuo City, Tokyo 104-0061",,,,,,,Japón,"+81 3-5550-0102",,,,,,6010601014508,,,,"VENTA DIRECTA",,,,,,,,,LUIS,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,384415,,0.00,0,0,,0
33577,"Carlota Pérez - Jofre",1,"Carlota Pérez - Jofre",V,,,,,,"Philart Art Advisory ","Philart Art Advisory ",,"Alumnos 29, apt 201",,,,,"San Miguel Chap.",,Mexico,"+52 55 7669 4693",,,,carlota@philart.mx,,PESC891031T13,,ES9300490271352190552772,BSCHESMMXXX,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
33612,"THE PENINSULA NEW YORK",1,Reservations,V,HTL,,,,"emilybishop@peninsula.com ","The Hongkong and Shanghai Hotels, Limited (HSH)",,,"700 5th Ave, New York, NY 10019",,,,,,,"Estados Unidos","+1 212-956-2888",,,,,,5299001258RHH99,,,,"VENTA DIRECTA",,,,,,,,,LUIS,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,46333,,0.00,0,0,,0
33615,"FOUR SEASONS RESORT LOS CABOS AT COSTA PALMAS",1,Reservations,V,HTL,,,,juan.gamboa@fourseasons.com,"Desarrolladora La Ribera, S. de R.L. de C.V.",,,"C. EUREKA S/N, 23570 La Ribera, B.C.S.",,,,,,,México,"624 689 0292",,,,,,DRI0603227T8,,,,"VENTA DIRECTA",,,,,,,,,LUIS,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,324764,,0.00,0,0,,0
33618,"CANOPY BY HILTON OSAKA UMEDA",1,Reservations,V,HTL,,,,osapy_info@hilton.com,"ORIX Hotel Management Corporation",,,"6-38 Ofukacho, Kita Ward, Osaka, 530-0011",,,,,,,Japón,"+81 6-7658-5300",,,,,,7010401070972,,,,"VENTA DIRECTA",,,,,,,,,LUIS,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,606576,,0.00,0,0,,0
33657,"SOFITEL LEGEND OLD CATARACT ASWAN",1,Reservations,V,HTL,,,,H1666@Sofitel.com,"ACCOR SA",,,"Abtal El Tahrir Street, Sheyakhah Oula, Aswan 1, 81511",,,,,"Aswan Governorate",,Egipto,"+20 10 22229071",,,,,,"602 036 444",,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,18874,,0.00,0,0,,0
33663,"VIETJET AIR",1,Reservations,V,ABC,,,,19001886@vietjetair.com,"Vietjet Aviation Joint Stock Company",,,"60A Truong Son, Tan Son Hoa Ward",,,,,"Ho Chi Minh City",,Vietnam,+84-1900-1886,,,,,,VN-A516,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
33664,"FLY BONDI",1,Information,V,ABC,,,,hola@flybondi.com,"FB Líneas Aéreas S.A.",,,"Ciudad Autónoma de Buenos Aires",,,,,,,Argentina,0800-000-0425,,,,,,30-71541893-9,,,,"VENTA DIRECTA",,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
33665,"VIVA AEROBUS",1,Information,V,ABC,,,,solicitud.arco@vivaaerobus.com,"Aeroenlaces Nacionales, S.A. de C.V.",,,"Aeropuerto Internacional de Monterrey, Terminal C, Carretera Miguel Alemán Km. 2",,,,,,"Nuevo León",México,"52 81 8215 0150",,,,,,ANA050518RL1,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
33673,"AC BAQUEIRA SKI RESORT",1,Reservations,V,HTL,,,,reservations.baqueira@achmhotels.com,"AC HOTEL BAQUEIRA SL ",,,"Avenida Perimetral S/N Urb Val De Ruda, 25598 Baqueira, Lleida",,,,,,,España,"+34 973 64 59 61",,,,,,B83983262,,,,"VENTA DIRECTA",,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,101061,,0.00,0,0,,0
33686,"E LINK KOREA CO",1,Reservations,V,PKT,,,,lovedolee@gmail.com,"E-LINK Korea Co., Ltd.",,,"129-1701 Gaepo Remian Forest, 264, Gaepo-ro, Gangnam-gu",,,,,Seoul,,"Republic of Korea","(82)10 9271 0579",,,,,,676-81-01974,"Tarjeta AMEX",,,"VENTA DIRECTA",,,,,,,,,ISRAEL,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
33689,"MERCURE FINANCES",1,Contact,V,OTR,,,,contact@mercure-finances.com,"MERCURE FINANCES SAS",,,"100 Av. de la Marne, 92120 ",,,,,Montrouge,,Francia,"+33 1 46 73 10 20",,,,,,44844777100016,"Tarjeta AMEX",,,,,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
33690,"INTERCONTINENTAL TOKYO BAY",1,Reservations,V,HTL,,,,reservation@interconti-tokyo.com,"Best Hospitality Network, Inc.",,,"1 Chome-16-2 Kaigan, Minato City, Tokyo 105-8576",,,,,,,Japón,"800 690 9352",,,,,,6010401002786,,,,"VENTA DIRECTA",,,,,,,,,LUCIANA,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,18766,,0.00,0,0,,0
33694,"HYATT PLACE KYOTO",1,Reservations,V,HTL,,,,kyoto.place@hyatt.com,"Hyatt Hotels Corporation",,,"240 Shoshoicho, Nakagyo Ward, Kyoto, 604-0862",,,,,,,Japón,"+81 75-251-1234",,,,,,3838478,,,,"VENTA DIRECTA",,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,395439,,0.00,0,0,,0
33697,"EVENTOS ESPECIALES MUNDOMEX S.A. DE C.V.",1,"Bernardo García",V,PKT,,,,bgarcia@mundomex.com.mx,"EVENTOS ESPECIALES MUNDOMEX S.A. DE C.V.",,,"Ciceron 737, M1, Polanco I Seccion",,,"Miguel Hidalgo",,"Ciudad de México",,México,"55 4746-2100",,,,,,EEM160114KK3,,SANTANDER,,65-50551369-2,014180655055136921,,,,,,,,,,,"Supplier Registration Form",0000-00-00,"Datos Bancarios",0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
33705,"VARGAS PHOTO AND VIDEO STUDIO",1,Information,V,OTR,"ESTUDIO DE FOTOGRAFÍA",,,fotovargaslomas@gmail.com,"VARGAS PHOTO AND VIDEO STUDIO",,,"Cerrada De Monte Líbano, # 16, Lomas de Chapultepec",,,"Miguel Hidalgo",,"Ciudad de México",,México,"56 2615 9790",,,,,,NA,"Tarjeta AMEX",,,,,,,,,,,,ISRAEL,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
33711,"HOTEL INDIGO LA PAZ PUERTA CORTEZ",1,Reservations,V,HTL,,,,reservations@indigolapaz.com,"Hotel Indigo by IHG Hotels & Resorts",,,"Carretera Pichilingue Km 7.5, Zona Industrial, Lomas de Palmira, 23010",,,,,,"La Paz, B.C.S.",México,"612 123 6000",,,,,,7004325,,,,"VENTA DIRECTA",,,,,,,,,CLAUDIA,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,19650,,0.00,0,0,,0
33723,"IMPERIAL HOTEL TOKYO",1,Reservations,V,HTL,,,,room.reservation.tky@imperialhotel.co.jp,"Imperial Hotel, Ltd.",,,"1 Chome-1-1 Uchisaiwaicho, Chiyoda City 100-8558",,,,,Tokyo,,Japón,"+81 3-3504-1111",,,,,,15047071,,,,"VENTA DIRECTA",,,,,,,,,MARIA,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,25037,,0.00,0,0,,0
33752,"HOTEL HASSLER ROMA",1,Reservations,V,HTL,,,,reservations@hassler.it,"Hassler Roma S.p.a.",,,"Piazza della Trinità dei Monti, 6, 00187 Roma RM",,,,,,,Italia,"+39 06 699340",,,,,,05299451004,,,,"VENTA DIRECTA",,,,,,,,,LETICIA,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,11338,,0.00,0,0,,0
33769,"THE WESTIN VALENCIA",1,Reservations,V,HTL,,,,reservations.westinvalencia@westin.com,"Hotel Alameda Valencia S.L.",,,"Carrer d'Amadeu de Savoia, 16, El Pla del Real, 46010 València",,,,,Valencia,,España,"+34 963 62 59 00",,,,,,B62660253,,,,"VENTA DIRECTA",,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,71882,,0.00,0,0,,0
33779,"DESTINATION ASIA SINGAPORE",1,"JACI TAN",V,PKT,,,,jacitan@destination-asia.com,"Destination Asia (Singapore)",,,"8 UBI ROAD 2 #08-33 ",,,,,"ZERVEX BUILDING 408538",,"SINGAPORE ","+65 6887 5508",,,,,,201014104E,,HSBC,,52-723318-001,,HSBCSGSG,"SGD Account",,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,,0
33830,"Parador de Cordoba",1,Reservations,V,HTL,,,,cordoba@parador.es,"Paradores de Turismo de España, S.M.E., S.A.",,,"Av. de la Arruzafa, 37, Nte. Sierra, 14012 ",,,,,Córdoba,,España,"+34 957 27 59 00",,,,,,A79855201,,,,"VENTA DIRECTA",,,,,,,,,LUIS,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,112158,,0.00,0,0,"LUIS 
16 DICIEMBRE 2025",0
33833,"Casa Brera",1,Reservations,V,HTL,,,,info@casabrera.eu,"Marriott/Luxury Collection portfolio",,,"Piazzetta M. Bossi, 2, 20121 ",,,,,"Milano MI",,Italia,"+39 02 305430",,,,,,IT015146A16KNUX,,,,"VENTA DIRECTA",,,,,,,,,LUIS,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,610469,,0.00,0,0,"LUIS 
16 DICIEMBRE 2025",0
33843,"Recepciones Vip",1,Reservations,V,PKT,,,,recepcionesvip@recepcionesvip.com,"RECEPCIONES VIP",,,"AV AZTECAS 497 AJUSCO COYOACAN, 04300 ",,,,,"Ciudad de México",,México,525522511790,,,,,,LOYC710308R98,,BBVA,,"047 566 7070",012180004756670708,BCMRMXMMPYM,,,,,,,,,,"Supplier Registration Form",0000-00-00,"Datos Bancarios",0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,"LETICIA
17/12/2025",0
33870,"Hotel Le Yaca Saint Tropez",1,Reservations,V,HTL,,,,reservation@hotel-le-yaca.fr,"SAS HOTEL YACA",,,"1 Bd d'Aumale, 83990 ",,,,,Saint-Tropez,,Francia,"+33 4 94 55 81 00",,,,,,FR50319891495,,,,07548050000,"FR76 1910 6000 0707 5480 5000 ",AGRIFRPP891,,,,,,,,,,"Supplier Registration Form",0000-00-00,"Datos Bancarios",0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,"MARTIN ORBEA
18/12/2025",0
33890,"Label West",1,Reservations,V,PKT,,,,loirevalley@label-west.com,"LABEL WEST",,,"10 Rue des Métiers, 14123 Cormelles-le-Royal",,,,,,,Francia,"+33 2 31 34 63 53",,,,,,FR91789478823,,,,,FR7630003036180002000847226,SOGEFRPP,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,"DIANA
19 DICIEMBRE 2025",0
33917,"Les Sources De Cheverny",1,Reservations,V,HTL,,,,reservations@sources-cheverny.com,"SAS LES SOURCES DE CHEVERNY",,,"23 Rte de Fougère, 41700 ",,,,,Cheverny,,Francia,"+33 2 54 44 20 20",,,,,,FR94450591573,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,382734,,0.00,0,0,"DIANA MARTINEZ
22 DICIEMBRE 2025",0
33941,"Terrawind Global Protection",1,Reservations,V,PKT,,,,ventas7@twglobalprotection.com,"TERRAWIND GLOBAL PROTECTION",,,"Amores 1107, Col del Valle Centro, Benito Juárez, 03100",,,,,"Ciudad de Mexico",,Mexico,"800 461 0548",,,,,,TRE171117237,,BANORTE,,1239731815,"072 180 01239731815 0",,,,,,,,,,,"Supplier Registration Form",0000-00-00,"Datos Bancarios",0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,"JORGE PEREA
23 DICIEMBRE 2025",0
33961,"Hotel Petra Copenhagen",1,"Peter Aarup",V,HTL,,,,hello@hotel-petra.com,"COPENHAGEN DESIGN HOTELS APS","COPENHAGEN DESIGN HOTELS APS",," Dronningens Tværgade 45, 1302 ",,,,,Kobenhavn,,Dinamarca,"+45 33 32 10 44",,,,,,41915668,,,,"VENTA DIRECTA",,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,19832,,0.00,0,0,"LUIS 
24 DICIEMBRE 2025",0
33964,"Browns Hotel a Rocco Forte hotel",1,"Analisa Sudano",V,HTL,,,,reception.browns@roccofortehotels.com,"ROCCO FORTE HOTELS LIMITED","ROCCO FORTE HOTELS LIMITED",,"33 Albemarle St, W1S 4BP",,,,,Londres,,"Inglaterra Reino Unido","+44 20 7493 6020",,,,,,03277921,,,,"VENTA DIRECTA",,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,11247,,0.00,0,0,"LUIS 
24 DICIEMBRE 2025",0
33969,"Hotel Indigo Denver Downtown",1,Reservations,V,HTL,,,,info@indigodenver.com,"HOTEL INDIGO BY IHG HOTELS AND RESORTS","HOTEL INDIGO BY IHG HOTELS AND RESORTS",,"1801 Wewatta St, CO 80202",,,,,,Denver,"Estados Unidos","+1 303-623-4422",,,,,,03-21198,,,,"VENTA DIRECTA",,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,310305,,0.00,0,0,"CLAUDIA FLORES 
24 DICIEMBRE 2025",0
33978,"Made USA Travel LLC",1,"Noel Peterson",V,PKT,,,,,"MADE USA TRAVEL LLC","MADE USA TRAVEL LLC",,"530 Molino Street, Suite 204",,,,,"Los Ángeles ",California,"Estados Unidos","+1 602 315 5168",,,,noel@madeustravel.com,,87-1980966,,,,325161175436,"Bank of America",121000358,,BOFAUS3N,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,"LETICIA 
26 DICIEMBRE 2025",0
34184,"Cerulean Tower Tokyu Hotel",1,Reservations,V,HTL,,,,cerulean-h.ro@tokyuhotels.co.jp,"CERULEAN TOWER TOKYU HOTEL, K.K.",,,"26-1 Sakuragaokacho, Shibuya, 150-8512",,,,,Tokyo,,Japón,"+81 3-3476-3000",,,,,,5010001087856,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,57666,,0.00,0,0,"ISRAEL BARRAGAN 
07 ENERO 2026",0
34188,"Shutters On The Beach",1,Reservations,V,HTL,,,,reservations@shuttersonthebeach.com,"SHUTTERS ON THE BEACH, LLC",,,"1 Pico Blvd",,,,90405,"Santa Monica",California,"Estados Unidos","+1 310-458-0030",,,,,,1489372,,,,"VENTA DIRECTA",,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,35495,,0.00,0,0,"CLAUDIA FLORES
07 ENERO 2026",0
34196,"Ski Madness",1,Reservations,V,PKT,,,,info@skimadness.com.mx,"MADNESS GLOBAL EXPEDITIONS",,," Sierra Itambe",71C,,"Lomas de Chapultepec",11930,"Ciudad de Mexico",,Mexico,"+52 (55) 5705 3582",,,,,,MGE110712BI8,,,,"VENTA DIRECTA",,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,"LUIS HERNANDEZ
07 ENERO 2026",0
34222,SennAir,1,Information,V,BBF,,,,info@sennair.at,"SENNAIR GMBH",,,Reit,7,,,05091,Reith,,Austria,"+43 6648193682",,,,,,ATU72377634,,,,,AT103506600000125708,,,,,,,,,,,,0000-00-00,"Datos Bancarios",0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,"MARIELLA PAGAN
08 ENERO 2026",0
34228,"Sixty Beverly Hills",1,Reservations,V,HTL,,,,infobh@sixtyhotels.com,"SIXTY HOTELS MANAGEMENT BEVERLY LLC",,,"9360 Wilshire Blvd",,,,90212,"Beverly Hills",California,"Estados Unidos","+1 310-273-1400",,,,,,202462614258,,,,"VENTA DIRECTA",,,,,,,,,,,,,0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,46169,,0.00,0,0,"ISRAEL BARRAGAN
08 ENERO 2026",0
34233,"Luis Gerardo Garcia Santos Coy",1,"Luis Gerardo Garcia Santos Coy",V,OTR,"CLIENTE REEMBOLSO",,,REEMBOLSO,"LUIS GERARDO GARCIA SANTOS COY",,,,,,,,"Ciudad de Mexico",,Mexico,REEMBOLSO,,,,,,GASL670827TA3,,BANAMEX,,,002180965600013447,,,,,,,,,,,,0000-00-00,"DATOS BANCARIOS",0000-00-00,,0000-00-00,0,,0,0.00,,,0.00,0,0,Minerva,0
34235,"Four Seasons The Nam Hai",1,Reservations,V,HTL,,,,reservations.hoian@fourseasons.com,"CONG TY TNHH INDOCHINA RESORT (HOI AN)",,,"Block Ha My Dong B",,,,50000,"Dien Ban Dong",,Vietnam,"+84 235 3940 000",,,,,,4000378078,,"Joint Stock Commercial Bank",,0041370424108,,"BFTV VN VX 004",,,,,,,,,,"Supplier Registration Form",0000-00-00,"Datos Bancarios",0000-00-00,,0000-00-00,0,,0,0.00,7928,,0.00,0,0,"LUIS HERNANDEZ
08 ENERO 2026",0
34242,"Define Living at Brittmoore",1,"Henry Richardson",V,HTL,,,,henryrichardson@gmail.com,"DEFINE LIVING AT BRITTMOORE",,,"Brittmoore Rd Houston",1888,,,77043,Houston,Texas,"Estados Unidos","+1 713-481-9126",,,,,,97810506,,,,"VENTA DIRECTA",,,,,,,,,,,,"Supplier Registration Form",0000-00-00,,0000-00-00,,0000-00-00,0,,0,0.00,NA,,0.00,0,0,"LETICIA LARA
09 ENERO 2026",0
